Frequency (MHz),Intensity,Center Freq,Cavity Position
12093.65,3.620233837864362e-05,12103.5,27.25843848194274
12093.7,4.163100311416201e-05,,
12093.75,4.089682988706045e-05,,
12093.8,4.878207255387679e-05,,
12093.85,4.657540557673201e-05,,
12093.9,3.105491850874387e-05,,
12093.95,2.642172148625832e-05,,
12094.0,2.9951614124001935e-05,,
12094.05,4.1497805796097964e-05,,
12094.1,4.7567009460181e-05,,
12094.15,3.594575900933705e-05,,
12094.2,1.8470444047125056e-05,,
12094.25,1.7842137822299264e-05,,
12094.3,3.137515886919573e-05,,
12094.35,3.465761983534321e-05,,
12094.4,1.9753857486648485e-05,,
12094.45,1.4354427548823878e-05,,
12094.5,3.331322659505531e-05,,
12094.55,5.2743740525329486e-05,,
12094.6,5.414543193182908e-05,,
12094.65,4.011855708085932e-05,,
12094.7,3.3419422834413126e-05,,
12094.75,4.457000977708958e-05,,
12094.8,5.3626801673090085e-05,,
12094.85,3.946693686884828e-05,,
12094.9,1.2353613783488981e-05,,
12094.95,5.151703135197749e-06,,
12095.0,1.4878720321576111e-05,,
12095.05,3.047308200621046e-05,,
12095.1,3.3498406992293894e-05,,
12095.15,2.748663246165961e-05,,
12095.2,2.1404532162705436e-05,,
12095.25,4.4669086491921917e-05,,
12095.3,5.7578774431021884e-05,,
12095.35,6.328459858195856e-05,,
12095.4,6.257283530430868e-05,,
12095.45,4.860524131800048e-05,,
12095.5,3.385906165931374e-05,,
12095.55,2.5146995540126227e-05,,
12095.6,2.1554969862336293e-05,,
12095.65,2.164779834856745e-05,,
12095.7,8.05899799161125e-06,,
12095.75,1.6297841284540482e-05,,
12095.8,2.2533775336341932e-05,,
12095.85,2.183726610383019e-05,,
12095.9,2.4531098461011425e-05,,
12095.95,1.2650974895223044e-05,,
12096.0,1.9411199900787324e-06,,
12096.05,1.191990577353863e-05,,
12096.1,1.1727210221579298e-05,,
12096.15,7.664017175557092e-06,,
12096.2,2.2109108613221906e-05,,
12096.25,2.3253025574376807e-05,,
12096.3,1.0574457519396674e-05,,
12096.35,8.530170703124895e-07,,
12096.4,1.2479945326049346e-05,,
12096.45,2.1163596102269366e-05,,
12096.5,2.511923958081752e-05,,
12096.55,3.11546100419946e-05,,
12096.6,3.129736796836369e-05,,
12096.65,3.0357447030837648e-05,,
12096.7,3.409374403418042e-05,,
12096.75,3.137879684800282e-05,,
12096.8,4.0805305616231635e-05,,
12096.85,5.559545388678089e-05,,
12096.9,5.037806840846315e-05,,
12096.95,3.423334419494495e-05,,
12097.0,2.9454096875269897e-05,,
12097.05,2.609033981570974e-05,,
12097.1,1.9221486581955105e-05,,
12097.15,2.8654232664848678e-05,,
12097.2,3.5373104765312746e-05,,
12097.25,5.102872455609031e-05,,
12097.3,7.046588871162385e-05,,
12097.35,5.550343485083431e-05,,
12097.4,1.2382997738313861e-05,,
12097.45,1.6107631381601095e-05,,
12097.5,2.381471495027654e-05,,
12097.55,3.1494964787270874e-05,,
12097.6,1.24584275909001e-05,,
12097.65,3.681429006974213e-05,,
12097.7,8.495918154949322e-05,,
12097.75,0.00011859583901241422,,
12097.8,0.00012952701945323497,,
12097.85,0.0001158903178293258,,
12097.9,7.499448111047968e-05,,
12097.95,2.8167907657916658e-05,,
12098.0,7.881232158979401e-05,,
12098.05,0.00010914785525528714,,
12098.1,0.000104336446383968,,
12098.15,7.877543976064771e-05,,
12098.2,3.6889174225507304e-05,,
12098.25,2.137995215889532e-05,,
12098.3,3.9216651202877983e-05,,
12098.35,3.3187257940880954e-05,,
12098.4,4.1230599890695885e-05,,
12098.45,4.3842668674187735e-05,,
12098.5,2.824912553478498e-05,,
12098.55,2.9996530429343693e-05,,
12098.6,4.968214125256054e-05,,
12098.65,7.471068238373846e-05,,
12098.7,8.396190969506279e-05,,
12098.75,7.247543544508517e-05,,
12098.8,4.468079350772314e-05,,
12098.85,2.339255115657579e-05,,
12098.9,1.6592181054875255e-05,,
12098.95,7.168506726884516e-06,,
12099.0,1.5753930711071007e-05,,
12099.05,1.694440288702026e-05,,
12099.1,4.849968900089152e-05,,
12099.15,5.7805147662293166e-05,,
12099.2,6.0491096519399434e-05,,
12099.25,5.213010445004329e-05,,
12099.3,8.251424151239917e-05,,
12099.35,0.00010438229219289497,,
12099.4,7.33669294277206e-05,,
12099.45,4.992106551071629e-05,,
12099.5,6.488208600785583e-05,,
12099.55,1.5608215107931755e-05,,
12099.6,7.754466059850529e-05,,
12099.65,0.0001018310576910153,,
12099.7,7.904237281763926e-05,,
12099.75,8.747199899517e-05,,
12099.8,6.398847472155467e-05,,
12099.85,2.3418197088176385e-05,,
12099.9,6.152093556011096e-05,,
12099.95,5.601416705758311e-05,,
12100.0,2.303077417309396e-05,,
12100.05,5.767998663941398e-05,,
12100.1,6.640450737904757e-05,,
12100.15,5.1697687013074756e-05,,
12100.2,8.033201447688043e-05,,
12100.25,8.986611646832898e-05,,
12100.3,8.149156928993762e-05,,
12100.35,0.00011524220462888479,,
12100.4,0.00014253047993406653,,
12100.45,0.0001222254359163344,,
12100.5,7.384768832707778e-05,,
12100.55,2.8266826120670885e-05,,
12100.6,3.612010686993017e-06,,
12100.65,2.1289632059051655e-05,,
12100.7,4.867370444117114e-05,,
12100.75,4.0195565816247836e-05,,
12100.8,5.23252492712345e-05,,
12100.85,0.0001309022045461461,,
12100.9,0.00016476132441312075,,
12100.95,0.00013142974057700485,,
12101.0,7.955010369187221e-05,,
12101.05,6.470274820458144e-05,,
12101.1,7.538637146353722e-05,,
12101.15,6.472387758549303e-05,,
12101.2,4.9497717554913834e-05,,
12101.25,4.956613338436e-05,,
12101.3,6.067304639145732e-05,,
12101.35,8.869923476595432e-05,,
12101.4,0.00010013981955125928,,
12101.45,9.700827649794519e-05,,
12101.5,8.460911340080202e-05,,
12101.55,6.25241082161665e-05,,
12101.6,7.77660243329592e-05,,
12101.65,7.973531319294125e-05,,
12101.7,5.633159162243828e-05,,
12101.75,5.064571087132208e-05,,
12101.8,7.81822600401938e-05,,
12101.85,8.746336243348196e-05,,
12101.9,7.473623554687947e-05,,
12101.95,0.00010464928345754743,,
12102.0,0.00015177189197856933,,
12102.05,0.00014467546134255826,,
12102.1,5.314238660503179e-05,,
12102.15,0.00010917460167547688,,
12102.2,0.00014988708426244557,,
12102.25,6.711888272548094e-05,,
12102.3,5.528282417799346e-05,,
12102.35,7.023222860880196e-05,,
12102.4,3.952503902837634e-05,,
