Frequency (MHz),Intensity,Center Freq,Cavity Position
11985.15,2.8721684429910965e-05,11995.0,24.612108431936512
11985.2,3.2730229577282444e-05,,
11985.25,3.350522820255719e-05,,
11985.3,4.8488462198292837e-05,,
11985.35,4.5865286665502936e-05,,
11985.4,2.1925950932200067e-05,,
11985.45,1.2275466360733844e-05,,
11985.5,3.2380380616814364e-06,,
11985.55,1.2184773368062451e-05,,
11985.6,1.7130061678471975e-05,,
11985.65,1.5200664165604394e-05,,
11985.7,1.6004703866201453e-05,,
11985.75,3.053716864087619e-05,,
11985.8,3.387332981219515e-05,,
11985.85,2.6646039259503596e-05,,
11985.9,2.0758816390298307e-05,,
11985.95,2.1440513592096977e-05,,
11986.0,2.114377639372833e-05,,
11986.05,1.547495230624918e-05,,
11986.1,1.3164745723770466e-05,,
11986.15,2.6568848625174724e-05,,
11986.2,3.444270623731427e-05,,
11986.25,2.0500565369729884e-05,,
11986.3,1.8041177099803463e-05,,
11986.35,3.1830793886911124e-05,,
11986.4,2.4467173716402613e-05,,
11986.45,3.151163400616497e-05,,
11986.5,4.979418736184016e-05,,
11986.55,3.847010884783231e-05,,
11986.6,1.3384316844167188e-05,,
11986.65,2.181143281632103e-05,,
11986.7,2.1726769773522392e-05,,
11986.75,2.9266486308188178e-05,,
11986.8,2.0436489649000578e-05,,
11986.85,1.001413693302311e-05,,
11986.9,1.5692232409492135e-05,,
11986.95,1.2360037544567604e-05,,
11987.0,1.719934334687423e-05,,
11987.05,1.7911221220856532e-05,,
11987.1,1.3789796867058612e-05,,
11987.15,1.3538160601456184e-05,,
11987.2,1.6665024304529652e-05,,
11987.25,2.1657964680343866e-05,,
11987.3,2.141336699423846e-05,,
11987.35,8.102155334199779e-06,,
11987.4,1.151957803813275e-05,,
11987.45,2.43049089476699e-05,,
11987.5,3.6781333619728684e-05,,
11987.55,4.140482269576751e-05,,
11987.6,3.181122519890778e-05,,
11987.65,2.0265933926566504e-05,,
11987.7,1.3941335964773316e-05,,
11987.75,1.935654836415779e-05,,
11987.8,2.5865878342301585e-05,,
11987.85,1.4796826690144371e-05,,
11987.9,7.444459697580896e-06,,
11987.95,2.8138721972936764e-05,,
11988.0,3.6147852370049804e-05,,
11988.05,3.0343753678607754e-05,,
11988.1,2.353846502956003e-05,,
11988.15,2.0606037651305087e-05,,
11988.2,2.549107557570096e-05,,
11988.25,3.5160192055627704e-05,,
11988.3,3.483468753984198e-05,,
11988.35,2.8922730052727275e-05,,
11988.4,2.2992257072473876e-05,,
11988.45,1.5145186807785649e-05,,
11988.5,2.174589280912187e-05,,
11988.55,2.1174721041461453e-05,,
11988.6,1.5984684068826027e-05,,
11988.65,1.4424033906834666e-05,,
11988.7,1.705037720967084e-05,,
11988.75,2.5248495148844086e-05,,
11988.8,3.1407274946104735e-05,,
11988.85,2.583385503385216e-05,,
11988.9,1.251351204700768e-05,,
11988.95,2.4041424694587477e-05,,
11989.0,5.4955948144197464e-05,,
11989.05,5.4161249863682315e-05,,
11989.1,2.5253999410779215e-05,,
11989.15,2.7833555577672087e-05,,
11989.2,1.925606920849532e-05,,
11989.25,1.6450610928586684e-05,,
11989.3,8.870518286130391e-06,,
11989.35,2.6705793061410077e-05,,
11989.4,5.657265137415379e-05,,
11989.45,6.383056461345404e-05,,
11989.5,3.536847361829132e-05,,
11989.55,3.6138444556854665e-05,,
11989.6,4.588783122017048e-05,,
11989.65,2.826788477250375e-05,,
11989.7,5.069043709227117e-06,,
11989.75,1.0435237527417485e-05,,
11989.8,3.688983269967139e-05,,
11989.85,6.763528654119e-05,,
11989.9,5.96051977481693e-05,,
11989.95,4.2311967263231054e-05,,
11990.0,3.850219945888966e-05,,
11990.05,4.768986764247529e-05,,
11990.1,5.343594239093363e-05,,
11990.15,5.552927541430108e-05,,
11990.2,3.458185892668553e-05,,
11990.25,2.0963492715964094e-05,,
11990.3,7.104840915417299e-05,,
11990.35,8.697287557879463e-05,,
11990.4,5.5977732699830085e-05,,
11990.45,2.046159715973772e-05,,
11990.5,2.879698877222836e-05,,
11990.55,3.254002513131127e-05,,
11990.6,2.353418130951468e-05,,
11990.65,3.816219395957887e-05,,
11990.7,5.584145037573762e-05,,
11990.75,5.9882520872633904e-05,,
11990.8,7.096052286215127e-05,,
11990.85,8.555412205168977e-05,,
11990.9,7.626405567862093e-05,,
11990.95,4.469928899197839e-05,,
11991.0,5.322768629412167e-05,,
11991.05,4.647738751373254e-05,,
11991.1,1.728454117255751e-05,,
11991.15,4.6917684812797233e-05,,
11991.2,4.426355008035898e-05,,
11991.25,7.990915946720634e-06,,
11991.3,3.053812179132365e-05,,
11991.35,3.437216582824476e-05,,
11991.4,1.2787547348125372e-05,,
11991.45,2.6953408450935967e-05,,
11991.5,7.226240268209949e-05,,
11991.55,9.105073695536703e-05,,
11991.6,6.881222361698747e-05,,
11991.65,5.5678243370493874e-05,,
11991.7,4.034606899949722e-05,,
11991.75,4.1597952076699585e-05,,
11991.8,9.79170436039567e-05,,
11991.85,6.473789107985795e-05,,
11991.9,4.747855200548656e-05,,
11991.95,9.916423005051911e-05,,
11992.0,8.778453047852963e-05,,
11992.05,6.883028254378587e-05,,
11992.1,3.965150608564727e-05,,
11992.15,4.577097570290789e-05,,
11992.2,3.951930193579756e-05,,
11992.25,3.8602771383011714e-05,,
11992.3,7.944387471070513e-05,,
11992.35,7.332447421504185e-05,,
11992.4,5.60961889277678e-05,,
11992.45,9.415822569280863e-05,,
11992.5,8.149952918756753e-05,,
11992.55,1.7823243979364634e-05,,
11992.6,3.215088145225309e-05,,
11992.65,4.6799897972960025e-05,,
11992.7,4.989264198229648e-05,,
11992.75,5.584556856774725e-05,,
11992.8,5.5125317885540426e-05,,
11992.85,3.2722611649660394e-05,,
11992.9,1.7995256712310947e-05,,
11992.95,5.3700554417446256e-05,,
11993.0,7.666992314625531e-05,,
11993.05,8.306395466206595e-05,,
11993.1,5.847801730851643e-05,,
11993.15,2.7104730179416947e-05,,
11993.2,2.8411248422344215e-05,,
11993.25,6.343457062030211e-05,,
11993.3,9.624198719393462e-05,,
11993.35,7.788316725054756e-05,,
11993.4,3.7652498576790094e-05,,
11993.45,1.9309289200464264e-05,,
11993.5,4.4517353671835735e-05,,
11993.55,4.592278855852783e-05,,
11993.6,2.613215292512905e-05,,
11993.65,3.202906736987643e-05,,
11993.7,3.266904968768358e-05,,
11993.75,5.859444718225859e-05,,
11993.8,6.033683894202113e-05,,
11993.85,4.09506174037233e-05,,
11993.9,4.093265306437388e-05,,
11993.95,5.7502293202560395e-05,,
11994.0,3.734319761861116e-05,,
11994.05,5.353669257601723e-05,,
11994.1,4.8247991799144074e-05,,
11994.15,0.00011489586177049205,,
11994.2,0.00018581355107016861,,
11994.25,0.0001548816217109561,,
11994.3,7.84053627285175e-05,,
11994.35,6.533106352435425e-05,,
11994.4,8.351655560545623e-05,,
11994.45,7.235028897412121e-05,,
11994.5,3.777143137995154e-05,,
11994.55,7.378598184004659e-06,,
11994.6,4.2509022023295984e-05,,
11994.65,3.1207917345454916e-05,,
11994.7,4.838696986553259e-05,,
11994.75,9.3012502475176e-05,,
11994.8,7.034261216176674e-05,,
11994.85,2.3905020498204976e-05,,
11994.9,1.6666463125147857e-05,,
11994.95,5.235051139607094e-05,,
11995.0,7.949292194098234e-05,,
11995.05,6.874015525681898e-05,,
11995.1,2.4836441298248246e-05,,
11995.15,3.246783307986334e-05,,
11995.2,4.881554195890203e-05,,
11995.25,6.062897591618821e-05,,
11995.3,5.911491098231636e-05,,
11995.35,2.5130451831500977e-05,,
11995.4,6.956121069379151e-05,,
11995.45,0.00011797619663411751,,
11995.5,9.193180449074134e-05,,
11995.55,3.5421766369836405e-05,,
11995.6,5.037421215092763e-05,,
11995.65,5.01432987221051e-05,,
11995.7,2.560116263339296e-05,,
11995.75,2.8220230888109654e-05,,
11995.8,5.3714778914581984e-05,,
11995.85,6.987730012042448e-05,,
11995.9,7.925354293547571e-05,,
11995.95,6.661968654952943e-05,,
11996.0,2.1705078324885108e-05,,
11996.05,3.8308233342831954e-05,,
11996.1,5.949747719569132e-05,,
11996.15,9.532014701107983e-06,,
11996.2,8.13297665445134e-05,,
11996.25,0.00015911766968201846,,
11996.3,0.00019040447659790516,,
11996.35,0.0001627995225135237,,
11996.4,8.99291699170135e-05,,
11996.45,2.8993727028137073e-05,,
11996.5,1.9420995158725418e-05,,
11996.55,4.773345062858425e-05,,
11996.6,5.365017568692565e-05,,
11996.65,6.792630301788449e-05,,
11996.7,8.75644909683615e-05,,
11996.75,9.241319639841095e-05,,
11996.8,8.724498184164986e-05,,
11996.85,7.66860248404555e-05,,
11996.9,0.0001243390142917633,,
11996.95,0.00019464506476651877,,
11997.0,0.00021717952040489763,,
11997.05,0.00018268058192916214,,
11997.1,0.00011110710329376161,,
11997.15,3.3797572541516274e-05,,
11997.2,3.230870424886234e-05,,
11997.25,5.500320185092278e-05,,
11997.3,9.22205435927026e-05,,
11997.35,5.7271176046924666e-05,,
11997.4,1.2036935913783964e-05,,
11997.45,3.4351694921497256e-05,,
11997.5,6.0763402871089056e-05,,
11997.55,0.00010752100934041664,,
11997.6,0.00013629243767354637,,
11997.65,0.00011236404679948464,,
11997.7,6.262389797484502e-05,,
11997.75,4.279668064555153e-05,,
11997.8,5.050619438407011e-05,,
11997.85,5.503249485627748e-05,,
11997.9,6.35549149592407e-05,,
11997.95,6.81070305290632e-05,,
11998.0,6.760309042874724e-05,,
11998.05,4.7916339099174365e-05,,
11998.1,9.315110219176859e-06,,
11998.15,3.9118502172641456e-05,,
11998.2,8.921763947000727e-05,,
11998.25,9.85933729680255e-05,,
11998.3,5.928047903580591e-05,,
11998.35,4.845649891649373e-05,,
11998.4,5.0289134378544986e-05,,
11998.45,2.1207388272159733e-05,,
11998.5,5.860102464794181e-05,,
11998.55,7.586260471725836e-05,,
11998.6,5.73621473449748e-05,,
11998.65,5.815511758555658e-05,,
11998.7,6.252681487239897e-05,,
11998.75,4.348784568719566e-05,,
11998.8,3.994780854554847e-05,,
11998.85,5.9488997067091987e-05,,
11998.9,6.236317130969837e-05,,
11998.95,2.228844095952809e-05,,
11999.0,8.641130261821672e-05,,
11999.05,0.00016416044672951102,,
11999.1,0.0001545612612972036,,
11999.15,8.720705955056474e-05,,
11999.2,6.114731513662264e-05,,
11999.25,0.00011195900879101828,,
11999.3,0.00010223223944194615,,
11999.35,2.070967821055092e-05,,
11999.4,4.545329647953622e-05,,
11999.45,2.5561494112480432e-05,,
11999.5,3.774356082431041e-05,,
11999.55,2.8321068384684622e-05,,
11999.6,1.893648732220754e-05,,
11999.65,4.924639142700471e-05,,
11999.7,4.480967982090078e-05,,
11999.75,3.540307079674676e-05,,
11999.8,6.419706915039569e-05,,
11999.85,7.189950702013448e-05,,
11999.9,5.9097441408084705e-05,,
11999.95,4.525463737081736e-05,,
12000.0,3.4115590096917003e-05,,
12000.05,8.175676339305937e-05,,
12000.1,9.728557051857933e-05,,
12000.15,6.295643106568605e-05,,
12000.2,2.105100247717928e-05,,
12000.25,2.7072954253526405e-05,,
12000.3,4.384047133498825e-05,,
12000.35,4.851286576013081e-05,,
12000.4,1.3980346921016462e-05,,
12000.45,3.125757211819291e-05,,
12000.5,3.7674613849958405e-05,,
12000.55,7.162848305597436e-06,,
12000.6,2.9287368306540884e-05,,
12000.65,3.5984285204904154e-05,,
12000.7,8.598702152085025e-06,,
12000.75,1.0283047231496312e-05,,
12000.8,2.371097798459232e-05,,
12000.85,6.334275531116873e-05,,
12000.9,7.306119368877262e-05,,
12000.95,4.73488871648442e-05,,
12001.0,2.7152391339768656e-05,,
12001.05,4.2492796637816355e-05,,
12001.1,3.439286956563592e-05,,
12001.15,1.690503631834872e-05,,
12001.2,5.0308939535170794e-05,,
12001.25,8.101785351755098e-05,,
12001.3,7.012849528109655e-05,,
12001.35,4.0032209653872997e-05,,
12001.4,2.1703224774682894e-05,,
12001.45,6.0426260461099446e-05,,
12001.5,8.531155617674813e-05,,
12001.55,8.873105980455875e-05,,
12001.6,6.071572715882212e-05,,
12001.65,3.7469941162271425e-05,,
12001.7,2.6914793124888092e-05,,
12001.75,1.664323099248577e-05,,
12001.8,6.8771778387599625e-06,,
12001.85,9.683656571723986e-06,,
12001.9,3.356601155246608e-05,,
12001.95,5.585088729276322e-05,,
12002.0,6.442701123887673e-05,,
12002.05,5.3884850785834715e-05,,
12002.1,3.160233609378338e-05,,
