Frequency (MHz),Intensity,Center Freq,Cavity Position
12048.15,4.4789863750338554e-05,12058.0,26.151391982523123
12048.2,5.3283718443708494e-05,,
12048.25,6.884781760163605e-05,,
12048.3,6.897436105646193e-05,,
12048.35,4.5477081584976986e-05,,
12048.4,7.4703852988022845e-06,,
12048.45,2.7002366550732404e-05,,
12048.5,5.128703560330905e-05,,
12048.55,6.17688347119838e-05,,
12048.6,5.226395296631381e-05,,
12048.65,3.604535959311761e-05,,
12048.7,2.706358463910874e-05,,
12048.75,2.8613601898541674e-05,,
12048.8,2.6074763809447177e-05,,
12048.85,2.412647518212907e-05,,
12048.9,4.0644841647008434e-05,,
12048.95,4.006394010502845e-05,,
12049.0,1.6259507901850156e-05,,
12049.05,2.1264117094688118e-05,,
12049.1,2.7808049708255567e-05,,
12049.15,1.9286282622488216e-05,,
12049.2,2.0796598619199358e-05,,
12049.25,3.3265649108216166e-05,,
12049.3,3.547170490492135e-05,,
12049.35,3.4790122299455106e-05,,
12049.4,2.2831933165434748e-05,,
12049.45,1.7235297491424717e-05,,
12049.5,3.02712396660354e-05,,
12049.55,2.8743121220031753e-05,,
12049.6,1.5000656276242808e-05,,
12049.65,2.0515841242740862e-05,,
12049.7,2.528611548768822e-05,,
12049.75,2.7436442906036973e-05,,
12049.8,4.856362284044735e-05,,
12049.85,4.317283310228959e-05,,
12049.9,2.3825392418075353e-05,,
12049.95,2.5247916710213758e-05,,
12050.0,1.0815640962391626e-05,,
12050.05,6.520005172205856e-06,,
12050.1,2.2868760424898937e-05,,
12050.15,4.500056093093008e-05,,
12050.2,5.327636972651817e-05,,
12050.25,3.817389369942248e-05,,
12050.3,2.9207774787209928e-05,,
12050.35,2.0999930711695924e-05,,
12050.4,3.0295698252302827e-06,,
12050.45,1.171172880276572e-05,,
12050.5,1.6919406334636733e-05,,
12050.55,1.3965553989692125e-05,,
12050.6,1.6150066585396416e-05,,
12050.65,1.5427684047608636e-05,,
12050.7,1.1558951882761903e-05,,
12050.75,2.515357846277766e-05,,
12050.8,2.820900408551097e-05,,
12050.85,2.555233550083358e-05,,
12050.9,3.971301339333877e-05,,
12050.95,4.4997213990427554e-05,,
12051.0,3.2033149182097986e-05,,
12051.05,2.912443596869707e-05,,
12051.1,4.007166717201471e-05,,
12051.15,4.363084372016601e-05,,
12051.2,2.8989743441343307e-05,,
12051.25,3.1668449082644656e-05,,
12051.3,3.44959698850289e-05,,
12051.35,2.8313948860159144e-05,,
12051.4,1.5319412341341376e-05,,
12051.45,2.0313338609412313e-05,,
12051.5,2.6215051548206247e-05,,
12051.55,2.655918251548428e-05,,
12051.6,3.301987817394547e-05,,
12051.65,2.0477327780099586e-05,,
12051.7,8.730039553483948e-06,,
12051.75,2.3109676476451568e-05,,
12051.8,1.7143578588729724e-05,,
12051.85,2.9516071663238108e-05,,
12051.9,4.982886093785055e-05,,
12051.95,4.3401036236900836e-05,,
12052.0,1.422744844603585e-05,,
12052.05,2.7510617655934766e-05,,
