Frequency (MHz),Intensity,Center Freq,Cavity Position
11984.65,3.0054299713810906e-05,11994.5,24.60223561280857
11984.7,1.6952693840721622e-05,,
11984.75,3.2668158382875845e-05,,
11984.8,3.9345915865851566e-05,,
11984.85,2.7594634957495145e-05,,
11984.9,7.781518434057944e-06,,
11984.95,1.6739716102165403e-06,,
11985.0,1.8434535377309658e-05,,
11985.05,4.631845513358712e-05,,
11985.1,5.3213880164548755e-05,,
11985.15,3.3124299079645425e-05,,
11985.2,1.1581029866647441e-05,,
11985.25,2.3625967514817603e-05,,
11985.3,1.4732113413629122e-05,,
11985.35,2.0543091522995383e-05,,
11985.4,3.3239281037822366e-05,,
11985.45,3.059859591303393e-05,,
11985.5,2.4446002498734742e-05,,
11985.55,1.542462268844247e-05,,
11985.6,7.570737579953857e-06,,
11985.65,2.038462298514787e-05,,
11985.7,1.7682270481600426e-05,,
11985.75,2.4149327146005817e-05,,
11985.8,3.0069970307522453e-05,,
11985.85,1.4061252841202077e-05,,
11985.9,5.512808456842322e-06,,
11985.95,1.5138445633056108e-05,,
11986.0,2.1391362679423764e-05,,
11986.05,1.8315438865101896e-05,,
11986.1,5.645972123602405e-06,,
11986.15,3.138460670015775e-05,,
11986.2,3.431217555771582e-05,,
11986.25,1.7221424059243873e-05,,
11986.3,4.867908955930034e-06,,
11986.35,9.052229870576411e-06,,
11986.4,4.572314537654165e-06,,
11986.45,7.316920346056577e-06,,
11986.5,1.112292920879554e-05,,
11986.55,1.8587319573271088e-05,,
11986.6,2.5219640519935638e-05,,
11986.65,1.854635229392443e-05,,
11986.7,7.612034551129909e-06,,
11986.75,1.3621870493807364e-05,,
11986.8,1.1537556019902695e-05,,
11986.85,2.4148859665729105e-05,,
11986.9,3.922728501493111e-05,,
11986.95,3.666072370833717e-05,,
11987.0,1.6430103642051108e-05,,
11987.05,1.3241390661278274e-05,,
11987.1,2.4899636628106236e-05,,
11987.15,1.9611519746831618e-05,,
11987.2,1.8134795027435757e-05,,
11987.25,2.4284201572299935e-05,,
11987.3,1.580096250108909e-05,,
11987.35,1.5366525985882618e-05,,
11987.4,2.015901372942608e-05,,
11987.45,5.5471959967690054e-06,,
11987.5,1.9899911421816796e-05,,
11987.55,2.8750577257596888e-05,,
11987.6,1.564072044857312e-05,,
11987.65,1.1443718904047273e-05,,
11987.7,3.3462016290286556e-05,,
11987.75,4.2405219573993236e-05,,
11987.8,2.5039718821062706e-05,,
11987.85,1.4983361324993894e-05,,
11987.9,3.0368835723493248e-05,,
11987.95,2.5927463866537437e-05,,
11988.0,2.7027856049244292e-05,,
11988.05,3.412283331272192e-05,,
11988.1,3.290644963271916e-05,,
11988.15,2.9511300454032607e-05,,
11988.2,2.222466719103977e-05,,
11988.25,1.215836891788058e-05,,
11988.3,4.769335191667778e-06,,
11988.35,1.2170020454504993e-05,,
11988.4,5.166375558474101e-06,,
11988.45,2.3471922759199515e-05,,
11988.5,3.75570343749132e-05,,
11988.55,2.3816246539354324e-05,,
11988.6,5.908293132961262e-06,,
11988.65,1.632333078305237e-05,,
11988.7,2.327217771380674e-05,,
11988.75,1.7353495422867127e-05,,
11988.8,1.0201680197496898e-05,,
11988.85,6.040280823071953e-06,,
11988.9,2.0017661881865934e-05,,
11988.95,3.386219759704545e-05,,
11989.0,3.544018545653671e-05,,
11989.05,2.7672889700625092e-05,,
11989.1,2.528744880692102e-05,,
11989.15,3.768686292460188e-05,,
11989.2,3.136026134598069e-05,,
11989.25,2.1254876628518105e-05,,
11989.3,3.943972478737123e-05,,
11989.35,2.9395692763500847e-05,,
11989.4,1.494967182225082e-05,,
11989.45,4.8744710511527956e-05,,
11989.5,4.403871207614429e-05,,
11989.55,3.1152329029282555e-05,,
11989.6,3.472591197350994e-05,,
11989.65,3.740815009223297e-05,,
11989.7,4.254282612237148e-05,,
11989.75,3.2987962185870856e-05,,
11989.8,3.637463305494748e-05,,
11989.85,2.858304651454091e-05,,
11989.9,2.03024046641076e-05,,
11989.95,2.2684160285280086e-05,,
11990.0,2.13999992411118e-05,,
11990.05,3.978109361923998e-06,,
11990.1,1.3606610082206316e-05,,
11990.15,7.71365830587456e-06,,
11990.2,6.0536491218954325e-05,,
11990.25,9.51495167100802e-05,,
11990.3,8.548732148483396e-05,,
11990.35,8.032793266465887e-05,,
11990.4,8.521295239916071e-05,,
11990.45,7.001619087532163e-05,,
11990.5,3.78080912923906e-05,,
11990.55,5.4837822972331196e-05,,
11990.6,6.755690992577001e-05,,
11990.65,6.403304723789915e-05,,
11990.7,4.106888809474185e-05,,
11990.75,2.6615240130922757e-05,,
11990.8,3.437557825236581e-05,,
11990.85,2.0441992091946304e-05,,
11990.9,4.72732208436355e-05,,
11990.95,6.0778889746870846e-05,,
11991.0,6.992318958509713e-05,,
11991.05,4.529126454144716e-05,,
11991.1,4.898991755908355e-05,,
11991.15,6.155925075290725e-05,,
11991.2,4.640747283701785e-05,,
11991.25,5.80826417717617e-05,,
11991.3,3.8426354876719415e-05,,
11991.35,4.2668649257393554e-05,,
11991.4,9.010117355501279e-05,,
11991.45,0.0001227554603246972,,
11991.5,0.000110215216409415,,
11991.55,6.775416113669053e-05,,
11991.6,4.87353972857818e-05,,
11991.65,7.391301915049553e-05,,
11991.7,8.771354623604566e-05,,
11991.75,7.925540558062494e-05,,
11991.8,7.677421672269702e-05,,
11991.85,7.19325034879148e-05,,
11991.9,6.318697705864906e-05,,
11991.95,4.5379474613582715e-05,,
11992.0,3.465476765995845e-05,,
11992.05,5.1298964535817504e-05,,
11992.1,5.474901263369247e-05,,
11992.15,5.982294169371016e-05,,
11992.2,6.0415739426389337e-05,,
11992.25,0.00010559714428381994,,
11992.3,0.00011528727191034704,,
11992.35,4.310043732402846e-05,,
11992.4,4.599239764502272e-05,,
11992.45,5.447825606097467e-05,,
11992.5,2.1364647182053886e-05,,
11992.55,3.01025684166234e-05,,
11992.6,3.647499397629872e-05,,
11992.65,4.131969762966037e-05,,
11992.7,4.9643607781035826e-05,,
11992.75,5.656812572851777e-05,,
11992.8,9.069151565199718e-05,,
11992.85,0.00010804846533574164,,
11992.9,9.464353206567466e-05,,
11992.95,7.903427467681468e-05,,
11993.0,6.0029149608453736e-05,,
11993.05,3.6265337257646024e-05,,
11993.1,4.0454979171045125e-05,,
11993.15,6.0814239986939356e-05,,
11993.2,7.010383706074208e-05,,
11993.25,4.086141416337341e-05,,
11993.3,4.803119009011425e-05,,
11993.35,3.770153853110969e-05,,
11993.4,2.1539555746130645e-05,,
11993.45,1.6204898201976903e-05,,
11993.5,2.1965690393699333e-05,,
11993.55,1.0397211553936359e-05,,
11993.6,4.4330543460091576e-05,,
11993.65,4.8104411689564586e-05,,
11993.7,4.5157288695918396e-05,,
11993.75,8.332342986250296e-05,,
11993.8,0.00010289357305737212,,
11993.85,0.00010868990648305044,,
11993.9,0.00012530674575828016,,
11993.95,0.00012578371388372034,,
11994.0,0.00010009208926931024,,
11994.05,8.807916310615838e-05,,
11994.1,8.248492667917162e-05,,
11994.15,7.650100451428443e-05,,
11994.2,8.30299686640501e-05,,
11994.25,6.709004810545594e-05,,
11994.3,4.387498483993113e-05,,
11994.35,3.180741987307556e-05,,
11994.4,4.916564648738131e-05,,
11994.45,0.00010849335376406088,,
11994.5,8.434307528659701e-05,,
11994.55,3.0440936825471e-05,,
11994.6,3.681175076053478e-05,,
11994.65,6.936834688531235e-05,,
11994.7,0.00010446950909681618,,
11994.75,0.00011137455294374377,,
11994.8,8.951901691034436e-05,,
11994.85,7.082978845573962e-05,,
11994.9,6.597074388992041e-05,,
11994.95,4.2718973418232054e-05,,
11995.0,9.661473086453043e-06,,
11995.05,3.20653725793818e-06,,
11995.1,3.230612492188811e-05,,
11995.15,7.372826803475618e-05,,
11995.2,8.065513975452632e-05,,
11995.25,5.161351873539388e-05,,
11995.3,3.137359817628749e-05,,
11995.35,6.005851173540577e-05,,
11995.4,7.066816033329815e-05,,
11995.45,6.733220652677119e-05,,
11995.5,6.344674329739064e-05,,
11995.55,1.5087941392266657e-05,,
11995.6,5.1437000365694985e-05,,
11995.65,7.725175964878872e-05,,
11995.7,7.653265492990613e-05,,
11995.75,6.0459358792286366e-05,,
11995.8,4.265155075700022e-05,,
11995.85,4.42467317043338e-05,,
11995.9,5.383481766330078e-05,,
11995.95,5.1433111366350204e-05,,
11996.0,4.64583863504231e-05,,
11996.05,5.526109816855751e-05,,
11996.1,7.854732393752784e-05,,
11996.15,0.00011323772196192294,,
11996.2,0.00013302330626174808,,
11996.25,0.00011485163122415543,,
11996.3,8.622837776783854e-05,,
11996.35,8.507032180204988e-05,,
11996.4,0.00011006456770701334,,
11996.45,0.00011908827582374215,,
11996.5,9.95538939605467e-05,,
11996.55,6.156510789878666e-05,,
11996.6,2.4139466404449195e-05,,
11996.65,3.927051511709578e-05,,
11996.7,4.297374471207149e-05,,
11996.75,4.9701913667377084e-05,,
11996.8,8.519291441189125e-05,,
11996.85,0.00010554488108027726,,
11996.9,0.00010265054879710078,,
11996.95,9.155270527116954e-05,,
11997.0,3.702684989548288e-05,,
11997.05,1.7680860764812678e-05,,
11997.1,2.016049256781116e-05,,
11997.15,1.0124304026248865e-05,,
11997.2,2.2508655092678964e-05,,
11997.25,5.646742647513747e-05,,
11997.3,6.299310189206153e-05,,
11997.35,2.3699127268628217e-05,,
11997.4,2.5535235181450844e-05,,
11997.45,6.672168819932267e-05,,
11997.5,0.00011129966151202098,,
11997.55,0.0001266996405320242,,
11997.6,0.00011348181578796357,,
11997.65,8.947811147663742e-05,,
11997.7,6.502791802631691e-05,,
