Frequency (MHz),Intensity,Center Freq,Cavity Position
11970.15,1.5327574146795087e-05,11980.0,24.23742125794317
11970.2,1.688241900410503e-05,,
11970.25,7.645853656867985e-06,,
11970.3,7.981809176271781e-06,,
11970.35,2.0476805730140768e-05,,
11970.4,3.5152035707142204e-05,,
11970.45,3.8362271880032495e-05,,
11970.5,2.0239209334249608e-05,,
11970.55,1.1363938028807752e-05,,
11970.6,1.5355963114416227e-05,,
11970.65,7.660933988518082e-06,,
11970.7,2.7448910259408876e-05,,
11970.75,2.4778026272542775e-05,,
11970.8,2.3844893803470768e-05,,
11970.85,3.9405371353495866e-05,,
11970.9,4.06654980906751e-05,,
11970.95,3.1924821087159216e-05,,
11971.0,3.416663457755931e-05,,
11971.05,5.313944711815566e-05,,
11971.1,5.9695299569284543e-05,,
11971.15,4.536225242190994e-05,,
11971.2,3.060495509998873e-05,,
11971.25,3.715621278388426e-05,,
11971.3,5.363015952752903e-05,,
11971.35,5.035964568378404e-05,,
11971.4,2.5063680368475616e-05,,
11971.45,1.3688337276107632e-05,,
11971.5,1.4276401088864077e-05,,
11971.55,8.4345838331501e-06,,
11971.6,1.1088157407357357e-05,,
11971.65,2.6747271476779133e-05,,
11971.7,3.5467073757899925e-05,,
11971.75,1.9995830371044576e-05,,
11971.8,2.5513234504614957e-05,,
11971.85,3.0252884243964218e-05,,
11971.9,2.319810664630495e-05,,
11971.95,3.215681863366626e-05,,
11972.0,4.97649161843583e-05,,
11972.05,4.6876753913238645e-05,,
11972.1,3.5212542570661753e-05,,
11972.15,3.874319008900784e-05,,
11972.2,3.940198803320527e-05,,
11972.25,1.9951177819166332e-05,,
11972.3,3.23529548040824e-06,,
11972.35,4.45549903815845e-06,,
11972.4,6.151763045636471e-06,,
11972.45,1.8120041204383597e-05,,
11972.5,2.4418013708782382e-05,,
11972.55,2.1337451471481472e-05,,
11972.6,1.6095484170364216e-05,,
11972.65,1.5753623301861808e-05,,
11972.7,1.7489928723080084e-05,,
11972.75,1.0587414180918131e-05,,
11972.8,4.043977696710499e-06,,
11972.85,1.2374369362078141e-05,,
11972.9,2.703469908738043e-05,,
11972.95,2.9348137104534544e-05,,
11973.0,3.061612005694769e-05,,
11973.05,4.0787443140288815e-05,,
11973.1,4.985083069186658e-05,,
11973.15,4.856606392422691e-05,,
11973.2,4.793437983607873e-05,,
11973.25,4.3239546357654035e-05,,
11973.3,3.885793194058351e-05,,
11973.35,3.887992716045119e-05,,
11973.4,1.677337240835186e-05,,
11973.45,1.8590784748084843e-05,,
11973.5,2.41666584770428e-05,,
11973.55,1.4276799447543453e-05,,
11973.6,1.027357666316675e-05,,
11973.65,2.1264551833155565e-05,,
11973.7,2.795435648295097e-05,,
11973.75,2.10491652978817e-05,,
11973.8,4.413825536175864e-06,,
11973.85,2.92846580123296e-05,,
11973.9,3.825841122306883e-05,,
11973.95,2.7887152100447565e-05,,
11974.0,2.0847461200901307e-05,,
11974.05,1.3882965504308231e-05,,
11974.1,1.6982226952677593e-05,,
11974.15,2.0248042346793227e-05,,
11974.2,1.5835501471883617e-05,,
11974.25,1.0341406778024975e-05,,
11974.3,1.5072515452629887e-05,,
11974.35,4.136035931878723e-05,,
11974.4,4.6186905819922686e-05,,
11974.45,2.442590266582556e-05,,
11974.5,1.138557490776293e-05,,
11974.55,1.6274861991405487e-05,,
11974.6,9.581171980244108e-06,,
11974.65,3.7837755371583626e-05,,
11974.7,4.8651167162461206e-05,,
11974.75,3.662327799247578e-05,,
11974.8,2.3217542548081838e-05,,
11974.85,2.2242253180593252e-05,,
11974.9,5.010226959711872e-05,,
11974.95,5.355646862881258e-05,,
11975.0,3.388611366972327e-05,,
11975.05,4.726252882392146e-05,,
11975.1,3.893875327776186e-05,,
11975.15,3.407688200240955e-05,,
11975.2,3.3583906770218164e-05,,
11975.25,2.8437945729820058e-05,,
11975.3,9.239519386028405e-06,,
11975.35,1.402879752276931e-05,,
11975.4,2.6079460440087132e-05,,
11975.45,3.90239292755723e-05,,
11975.5,5.4937481763772666e-05,,
11975.55,6.264266994548962e-05,,
11975.6,4.774174885824323e-05,,
11975.65,2.3673457690165378e-05,,
11975.7,4.208136670058593e-05,,
11975.75,3.887875936925411e-05,,
11975.8,2.334721284569241e-05,,
11975.85,2.38698412431404e-05,,
11975.9,2.8332580768619664e-05,,
11975.95,3.07362643070519e-05,,
11976.0,4.34057874372229e-05,,
11976.05,5.047380182077177e-05,,
11976.1,3.2069852750282735e-05,,
11976.15,4.522783910942962e-06,,
11976.2,3.1860850867815316e-05,,
11976.25,5.393322499003261e-05,,
11976.3,6.892834790050983e-05,,
