Frequency (MHz),Intensity,Center Freq,Cavity Position
12062.15,8.139208148350008e-06,12072.0,26.49445666271292
12062.2,1.1460028872534167e-05,,
12062.25,2.813706305460073e-05,,
12062.3,4.102534512639977e-05,,
12062.35,4.5217620936455205e-05,,
12062.4,4.2470728658372536e-05,,
12062.45,2.6222451197099872e-05,,
12062.5,1.7734117136569694e-05,,
12062.55,2.940350714197848e-05,,
12062.6,2.306307760591153e-05,,
12062.65,1.875074303825386e-05,,
12062.7,2.116429095622152e-05,,
12062.75,1.854997026384808e-05,,
12062.8,2.3552456696052104e-05,,
12062.85,3.1268999009625986e-05,,
12062.9,2.9843906304449774e-05,,
12062.95,1.752627213136293e-05,,
12063.0,5.7410520639678e-06,,
12063.05,2.6504396373638883e-05,,
12063.1,3.9636452129343525e-05,,
12063.15,5.056253576185554e-05,,
12063.2,5.4337036999640986e-05,,
12063.25,4.018667823402211e-05,,
12063.3,2.1696838302887045e-05,,
12063.35,2.129038875864353e-05,,
12063.4,2.6424546376802027e-05,,
12063.45,2.2902098862687126e-05,,
12063.5,1.3597941688203719e-05,,
12063.55,1.4357934560393915e-05,,
12063.6,2.1548898075707257e-05,,
12063.65,4.18588679167442e-05,,
12063.7,5.845274790772237e-05,,
12063.75,5.115574458613992e-05,,
12063.8,3.4223539842059836e-05,,
12063.85,3.096078580711037e-05,,
12063.9,3.824823215836659e-05,,
12063.95,4.813890336663462e-05,,
12064.0,5.1077691750833765e-05,,
12064.05,4.558359432849102e-05,,
12064.1,3.694329643622041e-05,,
12064.15,1.871272615971975e-05,,
12064.2,1.2464058272598777e-05,,
12064.25,3.4941946069011465e-05,,
12064.3,3.402275251573883e-05,,
12064.35,2.4918766939663328e-05,,
12064.4,2.462331576680299e-05,,
12064.45,2.177785245294217e-05,,
12064.5,1.8090802768711e-05,,
12064.55,1.7755011867848225e-05,,
12064.6,7.50844674257678e-06,,
12064.65,2.1921898223808967e-05,,
12064.7,4.436781819094904e-05,,
12064.75,4.04859529226087e-05,,
12064.8,1.5698311472078785e-05,,
12064.85,3.6351859307615086e-05,,
12064.9,4.6538534661522135e-05,,
12064.95,2.752885120571591e-05,,
12065.0,4.014684236608446e-06,,
12065.05,1.913888809212949e-05,,
12065.1,1.976574094442185e-05,,
12065.15,1.1195324077561963e-05,,
12065.2,6.353583557938691e-06,,
12065.25,1.019659248413518e-05,,
12065.3,2.1395071598817594e-05,,
12065.35,1.5981173419277184e-05,,
12065.4,1.2963792869413737e-05,,
12065.45,2.1656574972439557e-05,,
12065.5,2.555031460360624e-05,,
12065.55,1.8988075680681504e-05,,
12065.6,3.095272768405266e-05,,
12065.65,4.796802022610791e-05,,
12065.7,4.1122821130556986e-05,,
12065.75,2.538754779379815e-05,,
12065.8,6.156337622087449e-05,,
12065.85,4.9183439841726795e-05,,
12065.9,2.8958553230040707e-05,,
12065.95,8.733582944842055e-05,,
12066.0,8.925631846068427e-05,,
12066.05,5.05585121572949e-05,,
12066.1,2.6382880605524406e-05,,
12066.15,1.5051896298245993e-05,,
12066.2,9.747172043717e-06,,
12066.25,2.5375866243848577e-05,,
12066.3,3.640887371147983e-05,,
12066.35,4.296884435461834e-05,,
12066.4,4.351365350885317e-05,,
12066.45,4.8861969844438136e-05,,
12066.5,6.13682423136197e-05,,
12066.55,4.365514905657619e-05,,
12066.6,1.685645656834822e-05,,
12066.65,6.0446927818702534e-05,,
12066.7,8.308140240842476e-05,,
12066.75,8.8540866272524e-05,,
12066.8,6.666307308478281e-05,,
12066.85,1.3765474250249099e-05,,
12066.9,4.875369631918147e-05,,
12066.95,7.363182521658018e-05,,
12067.0,6.737880903529003e-05,,
12067.05,7.786697096889839e-05,,
12067.1,0.0001183420026791282,,
12067.15,0.00014973893121350557,,
12067.2,0.00013332570961210877,,
12067.25,0.00010846368968486786,,
12067.3,0.0001409790274919942,,
12067.35,0.0001515492331236601,,
12067.4,0.00013363486505113542,,
12067.45,0.00010182822006754577,,
12067.5,7.886193634476513e-05,,
12067.55,8.970265480456874e-05,,
12067.6,7.956992340041324e-05,,
12067.65,5.551702997763641e-05,,
12067.7,0.00010236862726742402,,
12067.75,7.832156552467495e-05,,
12067.8,4.054314558743499e-05,,
12067.85,9.180622873827815e-05,,
12067.9,7.76789165684022e-05,,
12067.95,6.123565981397405e-05,,
12068.0,7.54798311390914e-05,,
12068.05,9.045008482644334e-05,,
12068.1,8.07622927823104e-05,,
12068.15,6.311009201453999e-05,,
12068.2,3.6881916457787156e-05,,
12068.25,5.911024709348567e-05,,
12068.3,0.00010994116018991917,,
12068.35,0.00011023932893294841,,
