Frequency (MHz),Intensity,Center Freq,Cavity Position
12070.65,2.0497293007792905e-05,12080.5,26.69910531591282
12070.7,1.0648271199897863e-05,,
12070.75,2.4219847546191886e-05,,
12070.8,3.403115988476202e-05,,
12070.85,2.8911737899761647e-05,,
12070.9,9.46430373005569e-06,,
12070.95,1.0348479918320663e-05,,
12071.0,1.6083007722045295e-05,,
12071.05,8.101525963866152e-06,,
12071.1,1.2813788998755626e-05,,
12071.15,2.3720769604551606e-05,,
12071.2,3.112722697551362e-05,,
12071.25,4.0582606743555516e-05,,
12071.3,3.6972356610931456e-05,,
12071.35,2.8986130928387865e-05,,
12071.4,2.539412525948137e-05,,
12071.45,5.487735961651197e-06,,
12071.5,3.3790405723266304e-05,,
12071.55,3.7382265873020515e-05,,
12071.6,1.5172408893704414e-05,,
12071.65,1.5481835362152196e-05,,
12071.7,2.1708807253162377e-05,,
12071.75,3.1498690077569336e-05,,
12071.8,3.053196269320324e-05,,
12071.85,3.7646419514203444e-05,,
12071.9,5.35449871676974e-05,,
12071.95,6.057385326130316e-05,,
12072.0,5.063939534011297e-05,,
12072.05,2.5421577447559685e-05,,
12072.1,1.5005004570411984e-05,,
12072.15,2.148376006516628e-05,,
12072.2,1.0575273336144164e-05,,
12072.25,2.797641536744777e-05,,
12072.3,2.993680209328886e-05,,
12072.35,3.557682066457346e-05,,
12072.4,4.825116411666386e-05,,
12072.45,4.4485044782049954e-05,,
12072.5,1.998200787056703e-05,,
12072.55,1.0550233128014952e-05,,
12072.6,6.601256245630793e-06,,
12072.65,1.406598948960891e-05,,
12072.7,2.7548348953132518e-05,,
12072.75,2.8214484700583853e-05,,
12072.8,2.1440500859171152e-05,,
12072.85,1.3973044588055927e-05,,
12072.9,1.9778957721428014e-05,,
12072.95,4.679477569879964e-05,,
12073.0,5.997520202072337e-05,,
12073.05,4.915695171803236e-05,,
12073.1,3.4167562262155116e-05,,
12073.15,2.705050792428665e-05,,
12073.2,2.732126995397266e-05,,
12073.25,3.7054905988043174e-05,,
12073.3,4.345359411672689e-05,,
12073.35,3.140696571790613e-05,,
12073.4,1.3968705388833769e-05,,
12073.45,1.3721717550652102e-05,,
12073.5,3.672658931463957e-05,,
12073.55,6.213271262822673e-05,,
12073.6,5.536372555070557e-05,,
12073.65,2.2619979063165374e-05,,
12073.7,6.711570676998235e-06,,
12073.75,8.978443474916276e-06,,
12073.8,2.6303345293854363e-05,,
12073.85,2.894647877837997e-05,,
12073.9,2.2646356228506193e-05,,
12073.95,2.6440349756740034e-05,,
12074.0,4.638810423784889e-05,,
12074.05,5.444880298455246e-05,,
12074.1,3.8586433220189065e-05,,
12074.15,1.3006842891627457e-05,,
12074.2,1.8528617147239856e-05,,
12074.25,3.874990943586454e-05,,
12074.3,4.00003555114381e-05,,
12074.35,4.111678936169483e-05,,
12074.4,4.368679947219789e-05,,
12074.45,4.2483901779633015e-05,,
12074.5,4.4956159399589524e-05,,
12074.55,5.558434349950403e-05,,
12074.6,6.357283564284444e-05,,
12074.65,4.401620026328601e-05,,
12074.7,2.9565711884060875e-05,,
12074.75,6.349066097754985e-05,,
12074.8,6.87410865793936e-05,,
12074.85,5.4556698160013184e-05,,
12074.9,4.028520197607577e-05,,
12074.95,1.414239432051545e-05,,
12075.0,1.027384314511437e-05,,
12075.05,2.8933174689882435e-05,,
12075.1,6.965998909436166e-05,,
12075.15,5.024480196880177e-05,,
12075.2,2.0206862245686352e-05,,
12075.25,4.967987479176372e-05,,
12075.3,3.5832101275445893e-05,,
12075.35,1.5796242223586887e-05,,
12075.4,1.2802004675904755e-05,,
12075.45,5.693234197678976e-05,,
12075.5,0.00010406637011328712,,
12075.55,8.32458317745477e-05,,
12075.6,8.490800610161386e-06,,
12075.65,4.882114808424376e-05,,
12075.7,4.41922529716976e-05,,
12075.75,6.770675099687651e-05,,
12075.8,0.00010699990525608882,,
12075.85,6.906392081873491e-05,,
12075.9,4.347696449258365e-05,,
12075.95,0.00012570316903293133,,
12076.0,0.00010103473323397338,,
12076.05,4.359656304586679e-05,,
12076.1,8.10317651485093e-05,,
12076.15,4.2045187001349404e-05,,
12076.2,4.3951207771897316e-05,,
12076.25,7.404087227769196e-05,,
12076.3,6.396060052793473e-05,,
12076.35,2.4873796064639464e-05,,
