Frequency (MHz),Intensity,Center Freq,Cavity Position
12069.65,3.0367054932867177e-05,12079.5,26.676576346938802
12069.7,1.3154196494724602e-05,,
12069.75,2.2421120320359478e-06,,
12069.8,3.898721843142994e-06,,
12069.85,2.137815135938581e-05,,
12069.9,4.36376612924505e-05,,
12069.95,4.3307831219863147e-05,,
12070.0,2.1302457753336057e-05,,
12070.05,7.854456271161325e-06,,
12070.1,2.6168723707087338e-05,,
12070.15,1.6149226212291978e-05,,
12070.2,1.3835876416123938e-05,,
12070.25,2.6030547815025784e-05,,
12070.3,2.1852536519872956e-05,,
12070.35,2.136737748514861e-05,,
12070.4,1.5146891200856771e-05,,
12070.45,1.73779008036945e-05,,
12070.5,1.887667713162955e-05,,
12070.55,1.4999202903709374e-05,,
12070.6,9.856335054791998e-06,,
12070.65,4.078262918483233e-06,,
12070.7,1.4637996173405554e-05,,
12070.75,3.501172614051029e-05,,
12070.8,4.2965424654539675e-05,,
12070.85,2.9555605578934774e-05,,
12070.9,1.748980866977945e-05,,
12070.95,1.0851060324057471e-05,,
12071.0,3.11409130517859e-05,,
12071.05,1.7778249457478523e-05,,
12071.1,1.3922741345595568e-05,,
12071.15,3.041745731025003e-05,,
12071.2,2.636633871588856e-05,,
12071.25,1.399130360368872e-05,,
12071.3,2.138560921594035e-05,,
12071.35,3.426751572987996e-05,,
12071.4,5.470679025165737e-05,,
12071.45,6.847616168670356e-05,,
12071.5,5.373470048652962e-05,,
12071.55,3.0368684747372754e-05,,
12071.6,1.6590156519669108e-05,,
12071.65,7.930028004921041e-06,,
12071.7,2.1273626771289855e-05,,
12071.75,2.8347791158012114e-05,,
12071.8,2.170085281250067e-05,,
12071.85,2.571128607087303e-05,,
12071.9,4.142104080528952e-05,,
12071.95,3.6917106626788154e-05,,
12072.0,1.384113056701608e-05,,
12072.05,2.122683508787304e-05,,
12072.1,3.0454077204922214e-05,,
12072.15,2.0776660676347092e-05,,
12072.2,3.302636059743236e-06,,
12072.25,2.8369982828735374e-05,,
12072.3,4.514787360676564e-05,,
12072.35,4.500546128838323e-05,,
12072.4,4.6792381908744574e-05,,
12072.45,6.080357343307696e-05,,
12072.5,4.8858157242648304e-05,,
12072.55,1.8616337911225855e-05,,
12072.6,2.286974631715566e-05,,
12072.65,4.361648825579323e-05,,
12072.7,5.6684581068111584e-05,,
12072.75,5.8055979025084525e-05,,
12072.8,5.134746970725246e-05,,
12072.85,4.5766591938445345e-05,,
12072.9,5.1897070079576224e-05,,
12072.95,6.634704914176837e-05,,
12073.0,6.279893568716943e-05,,
12073.05,3.830628702417016e-05,,
12073.1,2.0507828594418243e-05,,
12073.15,2.1398189346655272e-05,,
12073.2,1.5673329471610487e-05,,
12073.25,2.1202291463850997e-05,,
12073.3,3.5552850022213534e-05,,
12073.35,7.14713751222007e-05,,
12073.4,8.185232582036406e-05,,
12073.45,5.863332989974879e-05,,
12073.5,2.779487294901628e-05,,
12073.55,1.4640001609222963e-05,,
12073.6,1.2362871530058328e-05,,
12073.65,3.028148967132438e-05,,
12073.7,2.7575280910241418e-05,,
12073.75,3.424437090870924e-05,,
12073.8,5.6762233725748956e-05,,
12073.85,8.779764175415039e-05,,
12073.9,8.93935066414997e-05,,
12073.95,4.136094139539637e-05,,
12074.0,2.7935058824368753e-05,,
12074.05,2.5670109607744962e-05,,
12074.1,1.0875258340092842e-05,,
12074.15,2.03200524993008e-05,,
12074.2,2.5800934963626787e-05,,
12074.25,5.0270209612790495e-05,,
